batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
79,32,2,99.465,1506.4,25.7,24.9,0.8,152.1,0.92,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,33,2,99.465,1595.0,25.5,25.0,0.5,153.1,0.91,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,34,2,99.465,1683.7,25.6,25.0,0.6,153.6,0.88,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,35,2,99.465,1772.3,25.5,24.9,0.6,152.1,0.84,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,36,2,99.465,1860.9,25.6,24.9,0.7,154.5,0.87,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,37,2,99.465,1949.5,25.7,24.9,0.8,151.2,0.88,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,38,2,99.465,2038.1,25.8,24.9,0.9,150.7,0.91,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,39,2,99.465,2126.7,25.8,24.9,0.9,151.4,0.95,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,40,2,99.465,2215.3,25.7,24.9,0.8,148.4,0.93,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,41,2,99.465,2304.0,25.7,24.9,0.8,150.2,0.9,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,42,2,99.465,2392.6,25.7,24.8,0.9,148.8,0.92,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,43,2,99.465,2481.2,25.7,24.7,1.0,148.2,0.94,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,44,2,99.465,2569.8,25.7,24.7,1.0,147.5,0.95,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,45,2,99.465,2658.4,25.7,24.7,1.0,146.1,1.01,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,46,2,99.465,2747.0,25.7,24.7,1.0,146.2,1.06,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,47,2,99.465,2835.6,25.7,24.6,1.1,148.8,1.05,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,48,2,99.465,2924.2,25.7,24.6,1.1,150.7,1.06,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,49,2,99.465,3012.9,25.7,24.5,1.2,149.6,1.02,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,50,2,99.465,3101.5,25.7,24.6,1.1,151.8,1.05,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,51,2,99.465,3190.1,25.5,24.6,0.9,150.3,1.07,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,52,2,99.465,3278.7,25.5,24.6,0.9,150.5,1.09,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,53,2,99.465,3367.3,25.4,24.6,0.8,151.2,1.15,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,54,2,99.465,3455.9,25.5,24.7,0.8,149.6,1.17,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,55,2,99.465,3544.5,25.5,24.7,0.8,150.3,1.15,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,56,2,99.465,3633.2,25.5,24.8,0.7,152.6,1.14,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,57,2,99.465,3721.8,25.5,24.8,0.7,154.1,1.14,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,58,2,99.465,3810.4,25.3,24.7,0.6,153.6,1.08,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,59,2,99.465,3899.0,25.3,24.9,0.4,154.2,1.06,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,60,3,99.465,3899.0,25.2,24.7,0.5,153.0,1.0,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,61,3,99.465,3899.0,25.3,24.8,0.5,150.9,1.28,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,62,3,99.465,3899.0,25.4,24.8,0.6,148.9,1.55,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,63,3,99.465,3899.0,25.2,24.7,0.5,147.9,1.78,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,64,3,99.465,3899.0,25.3,24.6,0.7,147.3,2.03,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,65,3,99.465,3899.0,25.3,24.7,0.6,149.3,2.32,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,66,3,99.465,3899.0,25.0,24.7,0.3,148.7,2.61,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,67,3,99.465,3899.0,25.2,24.7,0.5,148.4,2.94,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,68,3,99.465,3899.0,25.1,24.8,0.3,150.9,2.77,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,69,3,99.465,3899.0,25.1,24.7,0.4,151.3,2.45,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,70,3,99.465,3899.0,25.2,24.9,0.3,150.3,2.2,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,71,3,99.465,3899.0,25.1,24.8,0.3,148.3,1.89,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,72,3,99.465,3899.0,25.2,24.7,0.5,149.1,1.6,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,73,3,99.465,3899.0,25.1,24.9,0.2,151.9,1.37,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,74,3,99.465,3899.0,25.2,24.9,0.3,151.1,1.11,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,75,3,99.465,3899.0,25.3,24.9,0.4,152.6,1.09,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,76,3,99.465,3899.0,25.3,24.9,0.4,149.8,1.4,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,77,3,99.465,3899.0,25.3,24.9,0.4,151.0,1.73,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,78,3,99.465,3899.0,25.3,25.0,0.3,152.3,2.04,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,79,3,99.465,3899.0,25.2,24.8,0.4,151.6,2.31,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,80,3,99.465,3899.0,25.3,24.8,0.5,152.8,2.59,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,81,3,99.465,3899.0,25.3,24.8,0.5,150.4,2.85,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,82,3,99.465,3899.0,25.3,24.8,0.5,148.2,2.97,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,83,3,99.465,3899.0,25.4,24.8,0.6,149.3,2.7,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,84,3,99.465,3899.0,25.2,24.8,0.4,148.5,2.38,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,85,3,99.465,3899.0,25.3,24.9,0.4,149.8,2.11,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,86,3,99.465,3899.0,25.1,25.0,0.1,150.3,1.78,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,87,3,99.465,3899.0,25.1,24.9,0.2,149.6,1.52,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,88,3,99.465,3899.0,25.2,24.8,0.4,149.6,1.24,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,89,3,99.465,3899.0,25.0,24.7,0.3,149.2,0.94,0.0,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,90,4,99.465,3899.0,25.1,84.6,-59.5,593.8,0.98,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,91,4,99.465,3899.0,25.2,84.6,-59.4,594.9,1.23,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,92,4,99.465,3899.0,25.6,84.7,-59.1,593.1,1.42,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,93,4,99.465,3899.0,26.0,84.8,-58.8,593.8,1.65,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,94,4,99.465,3899.0,26.6,84.9,-58.3,593.8,1.86,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,95,4,99.465,3899.0,27.3,84.8,-57.5,592.5,2.08,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,96,4,99.465,3899.0,28.0,84.8,-56.8,595.4,2.25,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,97,4,99.465,3899.0,28.6,84.7,-56.1,595.1,2.45,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,98,4,99.465,3899.0,29.4,84.7,-55.3,595.1,2.65,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,99,4,99.465,3899.0,30.2,84.8,-54.6,594.3,2.84,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,100,4,99.465,3899.0,31.1,84.7,-53.6,595.9,3.01,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,101,4,99.465,3899.0,32.0,84.8,-52.8,596.6,3.24,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,102,4,99.465,3899.0,33.0,84.8,-51.8,596.4,3.47,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,103,4,99.465,3899.0,34.0,84.8,-50.8,595.5,3.67,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,104,4,99.465,3899.0,34.9,84.8,-49.9,597.1,3.88,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,105,4,99.465,3899.0,35.9,84.9,-49.0,594.6,4.08,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,106,4,99.465,3899.0,36.9,84.9,-48.0,590.9,4.29,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,107,4,99.465,3899.0,37.8,84.9,-47.1,589.8,4.48,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,108,4,99.465,3899.0,38.8,85.0,-46.2,591.7,4.66,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,109,4,99.465,3899.0,39.7,85.0,-45.3,591.5,4.84,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,110,4,99.465,3899.0,40.7,85.1,-44.4,591.9,5.02,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,111,4,99.465,3899.0,41.7,85.1,-43.4,591.8,5.22,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,112,4,99.465,3899.0,42.6,85.0,-42.4,587.9,5.45,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,113,4,99.465,3899.0,43.7,85.0,-41.3,589.8,5.67,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,114,4,99.465,3899.0,44.8,85.0,-40.2,591.0,5.88,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,115,4,99.465,3899.0,45.9,84.9,-39.0,589.0,6.11,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,116,4,99.465,3899.0,46.8,84.9,-38.1,590.3,6.3,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,117,4,99.465,3899.0,47.9,84.9,-37.0,591.0,6.53,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,118,4,99.465,3899.0,49.0,84.8,-35.8,593.8,6.69,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,119,4,99.465,3899.0,49.9,84.8,-34.9,594.8,6.89,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,120,4,99.465,3899.0,50.9,84.8,-33.9,596.0,7.09,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,121,4,99.465,3899.0,52.0,84.9,-32.9,594.8,7.35,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,122,4,99.465,3899.0,52.9,84.8,-31.9,595.2,7.56,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,123,4,99.465,3899.0,54.1,85.0,-30.9,597.1,7.79,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,124,4,99.465,3899.0,55.1,85.1,-30.0,595.8,7.96,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,125,4,99.465,3899.0,56.0,85.0,-29.0,593.2,8.17,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,126,4,99.465,3899.0,57.0,84.9,-27.9,594.1,8.39,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,127,4,99.465,3899.0,58.1,84.9,-26.8,593.9,8.56,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,128,4,99.465,3899.0,59.1,84.9,-25.8,593.8,8.77,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,129,4,99.465,3899.0,60.0,84.9,-24.9,594.3,8.94,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,130,4,99.465,3899.0,61.2,84.9,-23.7,594.4,9.14,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,131,4,99.465,3899.0,62.1,84.9,-22.8,596.2,9.39,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,132,4,99.465,3899.0,63.1,85.0,-21.9,598.3,9.61,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,133,4,99.465,3899.0,64.2,84.9,-20.7,596.3,9.83,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,134,4,99.465,3899.0,65.3,84.9,-19.6,596.7,10.03,0.1,0.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,135,5,99.465,3899.0,68.0,20.5,47.5,597.3,9.99,3.157,50.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,136,5,99.465,3899.4,70.7,20.5,50.2,595.6,14.94,3.157,52.31,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,137,5,99.465,3900.0,75.7,20.5,55.2,594.2,14.96,3.157,69.48,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,138,5,99.465,3900.8,82.0,17.4,64.6,594.0,14.97,3.157,91.4,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,139,5,99.465,3901.7,89.4,17.4,72.0,593.9,14.96,2.004,116.96,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,140,5,99.465,3902.7,92.2,17.5,74.7,594.4,14.95,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,141,5,99.465,3903.9,92.2,17.5,74.7,593.8,14.93,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,142,5,99.465,3905.4,92.2,17.6,74.6,595.1,14.91,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,143,5,99.465,3907.1,92.2,17.7,74.5,596.9,13.09,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,144,5,99.465,3908.9,92.1,17.6,74.5,598.9,11.8,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,145,5,99.465,3910.6,92.1,17.6,74.5,600.9,11.05,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,146,5,99.465,3912.3,92.1,17.5,74.6,596.3,10.64,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,147,5,99.465,3914.1,92.1,17.5,74.6,597.4,10.37,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,148,5,99.465,3915.8,92.1,17.6,74.5,599.4,10.21,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,149,5,99.465,3917.6,92.1,17.7,74.4,602.0,10.16,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,150,5,99.465,3919.3,92.1,17.7,74.4,603.7,10.13,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,151,5,99.465,3921.0,92.1,17.7,74.4,601.6,10.13,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,152,5,99.465,3922.8,92.1,17.7,74.4,599.0,10.12,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,153,5,99.465,3924.5,92.1,17.9,74.2,599.6,10.08,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,154,5,99.465,3926.2,92.2,17.9,74.3,603.0,10.05,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,155,5,99.465,3928.0,92.1,17.9,74.2,602.5,10.06,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,156,5,99.465,3929.7,92.1,17.9,74.2,599.5,10.07,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,157,5,99.465,3931.4,92.0,17.9,74.1,601.5,10.03,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,158,5,99.465,3933.2,92.1,18.0,74.1,601.5,10.0,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,159,5,99.465,3934.9,92.1,18.0,74.1,600.9,9.99,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,160,5,99.465,3936.7,92.1,18.1,74.0,604.0,9.94,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,161,5,99.465,3938.4,92.2,18.1,74.1,606.3,9.96,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,162,5,99.465,3940.1,92.2,18.0,74.2,605.7,9.94,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,163,5,99.465,3941.9,92.1,17.7,74.4,610.0,9.95,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,164,5,99.465,3943.6,92.2,17.7,74.5,614.2,9.96,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,165,5,99.465,3945.3,92.1,17.8,74.3,614.9,9.97,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,166,5,99.465,3947.1,92.0,17.8,74.2,614.0,9.96,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
79,167,5,99.465,3948.8,91.9,17.7,74.2,612.5,9.95,1.736,120.0,Cooling utility temp hunting; UA soft for ~20 min then recovered.,COOLING_SPIKE
