batch_id,time_step_min,current_step_id,raw_material_purity_coa,vessel_weight_kg,T_reactor,T_jacket,delta_T,agitator_torque,headspace_pressure,H2_flow_rate,cooling_water_flow,shift_note,anomaly_flag
96,0,1,100.342,0.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,32,2,100.342,1506.4,25.0,25.4,-0.4,151.3,1.03,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,33,2,100.342,1595.0,25.1,25.4,-0.3,148.3,0.98,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,34,2,100.342,1683.7,25.1,25.4,-0.3,146.9,0.95,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,35,2,100.342,1772.3,25.1,25.4,-0.3,145.1,0.96,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,36,2,100.342,1860.9,25.2,25.3,-0.1,145.4,0.96,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,37,2,100.342,1949.5,25.1,25.3,-0.2,144.6,0.95,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,38,2,100.342,2038.1,25.3,25.5,-0.2,147.4,0.95,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,39,2,100.342,2126.7,25.1,25.4,-0.3,148.2,0.91,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,40,2,100.342,2215.3,25.2,25.5,-0.3,146.5,0.91,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,41,2,100.342,2304.0,25.2,25.4,-0.2,143.5,0.92,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,42,2,100.342,2392.6,25.2,25.5,-0.3,143.7,0.88,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,43,2,100.342,2481.2,25.3,25.5,-0.2,145.4,0.89,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,44,2,100.342,2569.8,25.4,25.5,-0.1,144.1,0.92,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,45,2,100.342,2658.4,25.4,25.4,0.0,144.9,0.96,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,46,2,100.342,2747.0,25.3,25.4,-0.1,147.1,0.93,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,47,2,100.342,2835.6,25.4,25.4,0.0,145.5,0.97,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,48,2,100.342,2924.2,25.3,25.4,-0.1,142.9,0.98,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,49,2,100.342,3012.9,25.2,25.5,-0.3,142.7,1.04,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,50,2,100.342,3101.5,25.1,25.5,-0.4,143.0,0.99,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,51,2,100.342,3190.1,25.1,25.4,-0.3,146.4,1.01,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,52,2,100.342,3278.7,25.0,25.4,-0.4,149.0,1.0,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,53,2,100.342,3367.3,25.2,25.3,-0.1,148.0,0.98,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,54,2,100.342,3455.9,25.2,25.2,0.0,148.8,0.99,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,55,2,100.342,3544.5,25.1,25.3,-0.2,151.2,1.01,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,56,2,100.342,3633.2,25.1,25.3,-0.2,151.6,1.03,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,57,2,100.342,3721.8,25.1,25.2,-0.1,153.5,0.99,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,58,2,100.342,3810.4,25.2,25.2,0.0,154.3,1.01,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,59,2,100.342,3899.0,25.3,25.2,0.1,155.8,1.03,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,60,3,100.342,3899.0,25.3,25.2,0.1,155.3,1.04,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,61,3,100.342,3899.0,25.4,25.2,0.2,157.0,1.28,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,62,3,100.342,3899.0,25.4,25.2,0.2,159.0,1.54,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,63,3,100.342,3899.0,25.3,25.2,0.1,154.9,1.79,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,64,3,100.342,3899.0,25.3,25.2,0.1,152.5,2.09,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,65,3,100.342,3899.0,25.3,25.1,0.2,154.0,2.36,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,66,3,100.342,3899.0,25.2,25.1,0.1,151.5,2.64,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,67,3,100.342,3899.0,25.4,25.2,0.2,149.5,2.95,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,68,3,100.342,3899.0,25.3,25.2,0.1,149.3,2.81,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,69,3,100.342,3899.0,25.3,25.2,0.1,147.3,2.52,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,70,3,100.342,3899.0,25.3,25.2,0.1,147.1,2.24,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,71,3,100.342,3899.0,25.3,25.0,0.3,145.3,1.94,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,72,3,100.342,3899.0,25.4,25.0,0.4,144.7,1.61,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,73,3,100.342,3899.0,25.1,25.0,0.1,147.1,1.37,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,74,3,100.342,3899.0,25.1,25.1,0.0,145.4,1.12,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,75,3,100.342,3899.0,25.1,25.0,0.1,144.9,1.15,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,76,3,100.342,3899.0,25.2,25.0,0.2,145.9,1.41,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,77,3,100.342,3899.0,25.1,25.0,0.1,146.1,1.71,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,78,3,100.342,3899.0,25.1,25.0,0.1,146.1,1.95,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,79,3,100.342,3899.0,25.1,24.7,0.4,148.0,2.23,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,80,3,100.342,3899.0,25.1,24.8,0.3,148.3,2.53,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,81,3,100.342,3899.0,25.2,24.7,0.5,148.3,2.81,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,82,3,100.342,3899.0,25.2,24.6,0.6,149.5,2.94,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,83,3,100.342,3899.0,25.1,24.7,0.4,148.0,2.67,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,84,3,100.342,3899.0,25.0,24.7,0.3,152.0,2.37,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,85,3,100.342,3899.0,25.2,24.7,0.5,149.0,2.08,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,86,3,100.342,3899.0,24.9,24.6,0.3,151.1,1.8,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,87,3,100.342,3899.0,25.0,24.6,0.4,149.2,1.53,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,88,3,100.342,3899.0,25.1,24.7,0.4,150.6,1.22,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,89,3,100.342,3899.0,25.1,24.7,0.4,148.2,0.96,0.0,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,90,4,100.342,3899.0,25.1,84.8,-59.7,593.1,0.95,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,91,4,100.342,3899.0,25.3,84.7,-59.4,591.8,1.14,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,92,4,100.342,3899.0,25.6,84.7,-59.1,591.5,1.36,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,93,4,100.342,3899.0,26.2,84.7,-58.5,592.9,1.59,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,94,4,100.342,3899.0,26.8,84.5,-57.7,592.3,1.82,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,95,4,100.342,3899.0,27.4,84.5,-57.1,595.4,2.03,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,96,4,100.342,3899.0,28.1,84.6,-56.5,592.3,2.2,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,97,4,100.342,3899.0,29.0,84.7,-55.7,592.0,2.38,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,98,4,100.342,3899.0,29.8,84.7,-54.9,589.7,2.58,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,99,4,100.342,3899.0,30.6,84.9,-54.3,591.1,2.83,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,100,4,100.342,3899.0,31.4,84.8,-53.4,588.4,3.04,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,101,4,100.342,3899.0,32.3,84.9,-52.6,592.1,3.26,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,102,4,100.342,3899.0,33.1,85.0,-51.9,595.7,3.47,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,103,4,100.342,3899.0,34.0,85.0,-51.0,594.6,3.66,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,104,4,100.342,3899.0,34.9,85.0,-50.1,593.6,3.86,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,105,4,100.342,3899.0,35.9,85.1,-49.2,592.2,4.05,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,106,4,100.342,3899.0,37.0,85.0,-48.0,591.8,4.22,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,107,4,100.342,3899.0,37.9,85.1,-47.2,592.6,4.4,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,108,4,100.342,3899.0,38.9,84.9,-46.0,592.1,4.63,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,109,4,100.342,3899.0,39.9,84.9,-45.0,592.1,4.85,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,110,4,100.342,3899.0,40.8,85.1,-44.3,591.4,5.1,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,111,4,100.342,3899.0,41.8,85.0,-43.2,592.1,5.3,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,112,4,100.342,3899.0,42.7,84.9,-42.2,592.7,5.51,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,113,4,100.342,3899.0,43.8,84.9,-41.1,593.1,5.76,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,114,4,100.342,3899.0,44.8,84.8,-40.0,592.5,5.96,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,115,4,100.342,3899.0,45.8,84.8,-39.0,593.1,6.15,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,116,4,100.342,3899.0,46.9,84.9,-38.0,592.9,6.37,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,117,4,100.342,3899.0,48.0,84.9,-36.9,591.7,6.6,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,118,4,100.342,3899.0,48.9,85.0,-36.1,593.9,6.79,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,119,4,100.342,3899.0,49.9,85.0,-35.1,594.0,6.97,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,120,4,100.342,3899.0,50.9,84.9,-34.0,594.6,7.17,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,121,4,100.342,3899.0,51.9,84.8,-32.9,595.3,7.36,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,122,4,100.342,3899.0,52.9,84.8,-31.9,593.4,7.59,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,123,4,100.342,3899.0,53.9,84.7,-30.8,593.7,7.85,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,124,4,100.342,3899.0,54.9,84.8,-29.9,594.2,8.04,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,125,4,100.342,3899.0,55.9,84.7,-28.8,590.4,8.21,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,126,4,100.342,3899.0,56.9,84.6,-27.7,592.2,8.43,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,127,4,100.342,3899.0,58.0,84.7,-26.7,593.3,8.62,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,128,4,100.342,3899.0,58.9,84.7,-25.8,592.5,8.85,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,129,4,100.342,3899.0,59.9,84.8,-24.9,592.0,9.09,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,130,4,100.342,3899.0,61.0,84.8,-23.8,591.3,9.28,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,131,4,100.342,3899.0,62.0,84.9,-22.9,589.5,9.49,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,132,4,100.342,3899.0,63.2,84.9,-21.7,592.1,9.71,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,133,4,100.342,3899.0,64.1,84.9,-20.8,589.7,9.89,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,134,4,100.342,3899.0,65.2,84.8,-19.6,589.6,10.07,0.1,0.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
96,135,5,100.342,3899.0,67.9,19.5,48.4,591.5,10.04,2.74,50.0,Cascade: Step 5 cooling spike tripped auto feed pause (+5 min); T_rx drift +0.5°C.,COMPOUND_CASCADE
